Iter  Part1  Part2  Part3  Part4  Part5  Part6  Part7  Part8  Part9  Part10  Part11  Part12  Part13  Part14  Part15  Part16  Part17  Part18  Part19  Part20  Part21  Part22  Part23  Part24  Part25  Part26  Part27  Part28  Part29  Part30  Part31  Part32  Part33  Part34  Part35  Part36  Part37  Part38  Part39  Part40  
107   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
108   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
109   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
110   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
111   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
112   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
113   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
114   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
115   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
116   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
117   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
118   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
119   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
120   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
121   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
122   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
123   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
124   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
125   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
126   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
127   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
128   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
129   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
130   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
131   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
132   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
133   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
134   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
135   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
136   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
137   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
138   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
139   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
140   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
141   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
142   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
143   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
144   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01   1.5059106E+01  
